STATISTIC,Statistic2,TLIST(M1),Month,C02438V02948,Consumer Item,UNIT,VALUE
CPM08,National Average Price,200104,2001M04,11650,Vodka - take home (70cl bottle),IEP,12.704
CPM08,National Average Price,200104,2001M04,11660,Sherry - take home (75cl bottle),IEP,8.511
CPM08,National Average Price,200104,2001M04,11690,Stout - draught bar (1 pint),IEP,2.349
CPM08,National Average Price,200104,2001M04,11700,Lager - draught lounge (1/2 pint),IEP,1.52
CPM08,National Average Price,200104,2001M04,11710,Lager - draught lounge (1 pint),IEP,2.596
CPM08,National Average Price,200104,2001M04,11720,Lager - bottled bar (330ml bottle),IEP,2.611
CPM08,National Average Price,200104,2001M04,11730,Ale - draught bar (1/2 pint),IEP,1.431
CPM08,National Average Price,200104,2001M04,11740,Ale - draught bar (1 pint),IEP,2.389
CPM08,National Average Price,200104,2001M04,11750,Cider - bar (330ml bottle),IEP,2.696
CPM08,National Average Price,200104,2001M04,11810,"Plain cigarettes, standard size per 20 pk.",IEP,3.866
CPM08,National Average Price,200104,2001M04,11820,"Filtered cigarettes, standard size per 20 pk.",IEP,3.845
CPM08,National Average Price,200104,2001M04,30430,Leaded petrol per ltr.,IEP,
CPM08,National Average Price,200104,2001M04,30440,Petrol - unleaded per ltr.,IEP,0.661
CPM08,National Average Price,200104,2001M04,30450,Liquid petroleum gas per ltr.,IEP,0.504
CPM08,National Average Price,200104,2001M04,30460,Diesel per ltr.,IEP,0.588
CPM08,National Average Price,200105,2001M05,10010,Round steak per kg.,IEP,6.514
CPM08,National Average Price,200105,2001M05,10020,Sirloin steak per kg.,IEP,9.65
CPM08,National Average Price,200105,2001M05,10030,Rib steak per kg.,IEP,4.394
CPM08,National Average Price,200105,2001M05,10040,Leg beef (boneless) per kg.,IEP,4.762
CPM08,National Average Price,200105,2001M05,10050,Brisket pot roast per kg.,IEP,4.506
CPM08,National Average Price,200105,2001M05,10070,Lamb whole leg per kg.,IEP,8.502
CPM08,National Average Price,200105,2001M05,10080,Lamb loin chops per kg.,IEP,12.774
CPM08,National Average Price,200105,2001M05,10090,Lamb gigot chops per kg.,IEP,8.288
CPM08,National Average Price,200105,2001M05,10100,Lamb - neck per kg.,IEP,
CPM08,National Average Price,200105,2001M05,10110,Lambs liver per kg.,IEP,4.009
CPM08,National Average Price,200105,2001M05,10120,Whole leg of pork per kg.,IEP,4.537
CPM08,National Average Price,200105,2001M05,10130,Pork loin chops per kg.,IEP,7.086
CPM08,National Average Price,200105,2001M05,10140,Shoulder roast of pork per kg.,IEP,3.899
CPM08,National Average Price,200105,2001M05,10150,Pork steak per kg.,IEP,9.284
CPM08,National Average Price,200105,2001M05,10160,Best back rashers per kg.,IEP,8.205
CPM08,National Average Price,200105,2001M05,10170,Streaky rashers per kg.,IEP,5.926
CPM08,National Average Price,200105,2001M05,10180,Ham fillet per kg.,IEP,6.812
CPM08,National Average Price,200105,2001M05,10240,Cooked ham per kg.,IEP,10.487
CPM08,National Average Price,200105,2001M05,10260,Pork sausages per kg.,IEP,3.566
CPM08,National Average Price,200105,2001M05,10270,Black pudding per kg.,IEP,3.612
CPM08,National Average Price,200105,2001M05,10280,Fillet of whiting per kg.,IEP,6.28
CPM08,National Average Price,200105,2001M05,10290,Cod cutlets per kg.,IEP,9.801
CPM08,National Average Price,200105,2001M05,10310,Fillet of plaice per kg.,IEP,11.196
CPM08,National Average Price,200105,2001M05,10340,Smoked kippers per kg.,IEP,5.031
CPM08,National Average Price,200105,2001M05,10460,Potatoes per 5lbs,IEP,2.158
CPM08,National Average Price,200105,2001M05,10470,Potatoes 10 kg.,IEP,5.103
CPM08,National Average Price,200105,2001M05,10480,Tomatoes per kg.,IEP,1.919
CPM08,National Average Price,200105,2001M05,10490,Onions per kg.,IEP,0.846
CPM08,National Average Price,200105,2001M05,10510,Broccoli per kg.,IEP,2.779
CPM08,National Average Price,200105,2001M05,10530,Carrots per kg.,IEP,1.096
CPM08,National Average Price,200105,2001M05,10540,Mushrooms per kg.,IEP,3.263
CPM08,National Average Price,200105,2001M05,10730,Fresh pasteurised milk per litre,IEP,0.644
CPM08,National Average Price,200105,2001M05,10800,Irish cheddar per kg.,IEP,6.566
CPM08,National Average Price,200105,2001M05,10820,Butter per lb.,IEP,1.603
CPM08,National Average Price,200105,2001M05,10880,Large (size 2) eggs per dozen,IEP,1.893
CPM08,National Average Price,200105,2001M05,10890,Medium (size 3) eggs per dozen,IEP,1.616
CPM08,National Average Price,200105,2001M05,10900,"Bread white sliced, large (800g)",IEP,0.799
CPM08,National Average Price,200105,2001M05,10910,"Bread brown sliced, large (800g)",IEP,0.906
CPM08,National Average Price,200105,2001M05,10920,"Bread white sliced, small (400g)",IEP,0.609
CPM08,National Average Price,200105,2001M05,11020,"White, plain flour per 2 kgs.",IEP,0.965
CPM08,National Average Price,200105,2001M05,11030,"White, self-raising flour per 2 kgs.",IEP,0.973
