STATISTIC,Statistic,TLIST(M1),Month,C02363V02844,Consumer Item,UNIT,VALUE
CPM04,National Average  Price,200710,2007M10,10150,Best back rashers per kg.,Euro,11.102
CPM04,National Average  Price,200710,2007M10,10160,Ham fillet per kg.,Euro,7.963
CPM04,National Average  Price,200710,2007M10,10170,Collar bacon per kg.,Euro,5.905
CPM04,National Average  Price,200710,2007M10,10180,Uncooked chicken medium sized 1600g,Euro,5.819
CPM04,National Average  Price,200710,2007M10,10230,Cooked ham per kg.,Euro,17.111
CPM04,National Average  Price,200710,2007M10,10250,Pork sausages per kg.,Euro,5.723
CPM04,National Average  Price,200710,2007M10,10270,Fillet of whiting per kg.,Euro,9.876
CPM04,National Average  Price,200710,2007M10,10280,Cod fillets per kg.,Euro,19.228
CPM04,National Average  Price,200710,2007M10,10290,Salmon steak per kg.,Euro,16.6
CPM04,National Average  Price,200710,2007M10,10300,Fillet of plaice per kg.,Euro,18.201
CPM04,National Average  Price,200710,2007M10,10330,Smoked salmon per kg.,Euro,28.344
CPM04,National Average  Price,200710,2007M10,10450,Tomatoes tinned per 400g,Euro,0.688
CPM04,National Average  Price,200710,2007M10,10470,Potatoes 2.5 kg.,Euro,3.576
CPM04,National Average  Price,200710,2007M10,10480,Potatoes 10 kg.,Euro,7.679
CPM04,National Average  Price,200710,2007M10,10490,Tomatoes per kg.,Euro,2.671
CPM04,National Average  Price,200710,2007M10,10500,Onions per kg.,Euro,1.52
CPM04,National Average  Price,200710,2007M10,10520,Broccoli per kg.,Euro,4.885
CPM04,National Average  Price,200710,2007M10,10540,Carrots per kg.,Euro,1.278
CPM04,National Average  Price,200710,2007M10,10550,Mushrooms per kg.,Euro,4.474
CPM04,National Average  Price,200710,2007M10,10640,Grapes per kg.,Euro,6.06
CPM04,National Average  Price,200710,2007M10,10650,Bananas per kg.,Euro,1.444
CPM04,National Average  Price,200710,2007M10,10840,1 litre full fat milk per ltr.,Euro,0.973
CPM04,National Average  Price,200710,2007M10,10850,2 litre full fat milk per 2 ltr.,Euro,1.764
CPM04,National Average  Price,200710,2007M10,10910,Irish cheddar per kg.,Euro,10.227
CPM04,National Average  Price,200710,2007M10,10940,Butter per lb.,Euro,2.119
CPM04,National Average  Price,200710,2007M10,11000,Large (size 2) eggs per half dozen,Euro,1.645
CPM04,National Average  Price,200710,2007M10,11010,Medium (size 3) eggs per half dozen,Euro,1.453
CPM04,National Average  Price,200710,2007M10,11020,"Bread white sliced, large (800g)",Euro,1.297
CPM04,National Average  Price,200710,2007M10,11030,"Bread brown sliced, large (800g)",Euro,1.541
CPM04,National Average  Price,200710,2007M10,11150,"White, self-raising flour per 2 kgs.",Euro,1.645
CPM04,National Average  Price,200710,2007M10,11160,"Brown, wholemeal flour per 2 kgs.",Euro,1.802
CPM04,National Average  Price,200710,2007M10,11190,White granulated sugar per kg.,Euro,1.051
CPM04,National Average  Price,200710,2007M10,11220,Tea bags per 80,Euro,2.541
CPM04,National Average  Price,200710,2007M10,11340,Spaghetti per 500g.,Euro,0.967
CPM04,National Average  Price,200710,2007M10,11470,Jam per lb.,Euro,1.555
CPM04,National Average  Price,200710,2007M10,11490,Marmalade per lb.,Euro,1.782
CPM04,National Average  Price,200710,2007M10,11720,Orange juice per ltr.,Euro,1.699
CPM04,National Average  Price,200710,2007M10,11810,Stout - take home (6 x 250ml),Euro,6.528
CPM04,National Average  Price,200710,2007M10,11820,Lager - take home (500ml can),Euro,1.69
CPM04,National Average  Price,200710,2007M10,11830,Lager - take home (tray 12 by 330ml),Euro,14.009
CPM04,National Average  Price,200710,2007M10,11850,Cider - take home ( 500ml can),Euro,2.194
CPM04,National Average  Price,200710,2007M10,11860,Whiskey - take home (70cl bottle),Euro,24.539
CPM04,National Average  Price,200710,2007M10,11870,Brandy - take home (70cl bottle),Euro,29.512
CPM04,National Average  Price,200710,2007M10,11880,Vodka - take home (70cl bottle),Euro,21.247
CPM04,National Average  Price,200710,2007M10,11890,Flavoured alcoholic drinks - take home 275ml bottle,Euro,2.616
CPM04,National Average  Price,200710,2007M10,11900,Cream liquer - take home (70cl bottle),Euro,17.178
CPM04,National Average  Price,200710,2007M10,11910,Sherry - take home (75cl bottle),Euro,11.555
CPM04,National Average  Price,200710,2007M10,11930,Table wine - take home (75cl bottle),Euro,8.758
CPM04,National Average  Price,200710,2007M10,11950,Stout - draught bar (1 pint),Euro,3.845
CPM04,National Average  Price,200710,2007M10,11960,Lager - draught lounge (1/2 pint),Euro,2.494
CPM04,National Average  Price,200710,2007M10,11970,Lager - draught lounge (1 pint),Euro,4.25
CPM04,National Average  Price,200710,2007M10,11980,Lager - bottled bar (330ml bottle),Euro,4.28
CPM04,National Average  Price,200710,2007M10,11990,Cider - draught bar (1 pint),Euro,4.424
CPM04,National Average  Price,200710,2007M10,12000,Ale - draught bar (1 pint),Euro,3.906
CPM04,National Average  Price,200710,2007M10,12010,Cider - bar (330ml bottle),Euro,4.404
CPM04,National Average  Price,200710,2007M10,12020,Flavoured alcoholic drink - bar (275ml bottle),Euro,5.212
CPM04,National Average  Price,200710,2007M10,12030,Whiskey - bar (single) per 1/2 glass,Euro,3.59
CPM04,National Average  Price,200710,2007M10,12040,Brandy - bar (single) per 1/2 glass,Euro,4.156
CPM04,National Average  Price,200710,2007M10,12050,Vodka - bar (single) per 1/2 glass,Euro,3.648
CPM04,National Average  Price,200710,2007M10,12070,Wine - bar (187 ml bottle),Euro,4.683
CPM04,National Average  Price,200710,2007M10,12080,Filtered cigarettes per 20 pk.,Euro,6.975
CPM04,National Average  Price,200710,2007M10,30300,Cinema fee,Euro,8.538
CPM04,National Average  Price,200710,2007M10,30310,Nightclubs fee,Euro,9.838
CPM04,National Average  Price,200710,2007M10,30320,Gent's haircut - dry cut fee,Euro,12.62
CPM04,National Average  Price,200710,2007M10,30330,"Gent's haircut - wash, cut and blow dry fee",Euro,20.869
CPM04,National Average  Price,200710,2007M10,30350,"Ladies shampoo, cut and blow dry fee",Euro,37.954
CPM04,National Average  Price,200710,2007M10,30440,Petrol - unleaded per ltr.,Euro,1.137
CPM04,National Average  Price,200710,2007M10,30450,Diesel per ltr.,Euro,1.096
CPM04,National Average  Price,200710,2007M10,80000,Fillet/half leg pork per kg.,Euro,
CPM04,National Average  Price,200710,2007M10,80001,"1 litre, low fat milk per ltr.",Euro,
CPM04,National Average  Price,200710,2007M10,80002,Large (size 2) eggs per dozen,Euro,
CPM04,National Average  Price,200710,2007M10,80003,Medium (size 3) eggs per dozen,Euro,
CPM04,National Average  Price,200710,2007M10,80004,"White, plain flour per 2 kgs.",Euro,
CPM04,National Average  Price,200710,2007M10,80005,Fine quality wine - take home (75cl bottle),Euro,
CPM04,National Average  Price,200711,2007M11,10010,Round steak per kg.,Euro,9.5
CPM04,National Average  Price,200711,2007M11,10020,Sirloin steak per kg.,Euro,14.118
CPM04,National Average  Price,200711,2007M11,10030,Striploin steak per kg.,Euro,20.871
CPM04,National Average  Price,200711,2007M11,10040,Roast beef topside/rib per kg.,Euro,9.228
CPM04,National Average  Price,200711,2007M11,10050,Sliced/diced beef pieces per kg.,Euro,8.678
CPM04,National Average  Price,200711,2007M11,10070,Lamb whole leg per kg.,Euro,10.853
CPM04,National Average  Price,200711,2007M11,10080,Lamb loin chops per kg.,Euro,16.75
CPM04,National Average  Price,200711,2007M11,10090,Lamb gigot chops per kg.,Euro,10.242
CPM04,National Average  Price,200711,2007M11,10100,Lamb pieces incl neck per kg.,Euro,9.62
CPM04,National Average  Price,200711,2007M11,10110,Lambs liver per kg.,Euro,5.396
CPM04,National Average  Price,200711,2007M11,10120,Roast loin of pork per kg.,Euro,9.221
CPM04,National Average  Price,200711,2007M11,10130,Pork loin chops per kg.,Euro,9.111
CPM04,National Average  Price,200711,2007M11,10140,Pork steak per kg.,Euro,12.076
CPM04,National Average  Price,200711,2007M11,10150,Best back rashers per kg.,Euro,11.557
CPM04,National Average  Price,200711,2007M11,10160,Ham fillet per kg.,Euro,7.784
CPM04,National Average  Price,200711,2007M11,10170,Collar bacon per kg.,Euro,5.932
CPM04,National Average  Price,200711,2007M11,10180,Uncooked chicken medium sized 1600g,Euro,6.002
CPM04,National Average  Price,200711,2007M11,10230,Cooked ham per kg.,Euro,17.345
CPM04,National Average  Price,200711,2007M11,10250,Pork sausages per kg.,Euro,5.666
CPM04,National Average  Price,200711,2007M11,10270,Fillet of whiting per kg.,Euro,9.742
CPM04,National Average  Price,200711,2007M11,10280,Cod fillets per kg.,Euro,19.648
CPM04,National Average  Price,200711,2007M11,10290,Salmon steak per kg.,Euro,15.778
CPM04,National Average  Price,200711,2007M11,10300,Fillet of plaice per kg.,Euro,18.104
CPM04,National Average  Price,200711,2007M11,10330,Smoked salmon per kg.,Euro,28.984
CPM04,National Average  Price,200711,2007M11,10450,Tomatoes tinned per 400g,Euro,0.748
CPM04,National Average  Price,200711,2007M11,10470,Potatoes 2.5 kg.,Euro,3.873
CPM04,National Average  Price,200711,2007M11,10480,Potatoes 10 kg.,Euro,7.343
CPM04,National Average  Price,200711,2007M11,10490,Tomatoes per kg.,Euro,2.794
CPM04,National Average  Price,200711,2007M11,10500,Onions per kg.,Euro,1.52
CPM04,National Average  Price,200711,2007M11,10520,Broccoli per kg.,Euro,4.376
CPM04,National Average  Price,200711,2007M11,10540,Carrots per kg.,Euro,1.31
CPM04,National Average  Price,200711,2007M11,10550,Mushrooms per kg.,Euro,4.475
CPM04,National Average  Price,200711,2007M11,10640,Grapes per kg.,Euro,6.667
CPM04,National Average  Price,200711,2007M11,10650,Bananas per kg.,Euro,1.454
CPM04,National Average  Price,200711,2007M11,10840,1 litre full fat milk per ltr.,Euro,0.995
CPM04,National Average  Price,200711,2007M11,10850,2 litre full fat milk per 2 ltr.,Euro,1.8
CPM04,National Average  Price,200711,2007M11,10910,Irish cheddar per kg.,Euro,10.437
CPM04,National Average  Price,200711,2007M11,10940,Butter per lb.,Euro,2.198
CPM04,National Average  Price,200711,2007M11,11000,Large (size 2) eggs per half dozen,Euro,1.765
CPM04,National Average  Price,200711,2007M11,11010,Medium (size 3) eggs per half dozen,Euro,1.585
CPM04,National Average  Price,200711,2007M11,11020,"Bread white sliced, large (800g)",Euro,1.328
CPM04,National Average  Price,200711,2007M11,11030,"Bread brown sliced, large (800g)",Euro,1.584
CPM04,National Average  Price,200711,2007M11,11150,"White, self-raising flour per 2 kgs.",Euro,1.998
CPM04,National Average  Price,200711,2007M11,11160,"Brown, wholemeal flour per 2 kgs.",Euro,2.125
CPM04,National Average  Price,200711,2007M11,11190,White granulated sugar per kg.,Euro,1.045
CPM04,National Average  Price,200711,2007M11,11220,Tea bags per 80,Euro,2.508
CPM04,National Average  Price,200711,2007M11,11340,Spaghetti per 500g.,Euro,1.04
CPM04,National Average  Price,200711,2007M11,11470,Jam per lb.,Euro,1.616
CPM04,National Average  Price,200711,2007M11,11490,Marmalade per lb.,Euro,1.806
CPM04,National Average  Price,200711,2007M11,11720,Orange juice per ltr.,Euro,1.661
CPM04,National Average  Price,200711,2007M11,11810,Stout - take home (6 x 250ml),Euro,6.491
CPM04,National Average  Price,200711,2007M11,11820,Lager - take home (500ml can),Euro,1.68
CPM04,National Average  Price,200711,2007M11,11830,Lager - take home (tray 12 by 330ml),Euro,14.156
CPM04,National Average  Price,200711,2007M11,11850,Cider - take home ( 500ml can),Euro,2.207
CPM04,National Average  Price,200711,2007M11,11860,Whiskey - take home (70cl bottle),Euro,24.259
CPM04,National Average  Price,200711,2007M11,11870,Brandy - take home (70cl bottle),Euro,28.695
CPM04,National Average  Price,200711,2007M11,11880,Vodka - take home (70cl bottle),Euro,20.574
CPM04,National Average  Price,200711,2007M11,11890,Flavoured alcoholic drinks - take home 275ml bottle,Euro,2.617
CPM04,National Average  Price,200711,2007M11,11900,Cream liquer - take home (70cl bottle),Euro,16.985
CPM04,National Average  Price,200711,2007M11,11910,Sherry - take home (75cl bottle),Euro,10.754
CPM04,National Average  Price,200711,2007M11,11930,Table wine - take home (75cl bottle),Euro,8.825
CPM04,National Average  Price,200711,2007M11,11950,Stout - draught bar (1 pint),Euro,3.848
CPM04,National Average  Price,200711,2007M11,11960,Lager - draught lounge (1/2 pint),Euro,2.498
CPM04,National Average  Price,200711,2007M11,11970,Lager - draught lounge (1 pint),Euro,4.256
CPM04,National Average  Price,200711,2007M11,11980,Lager - bottled bar (330ml bottle),Euro,4.285
CPM04,National Average  Price,200711,2007M11,11990,Cider - draught bar (1 pint),Euro,4.442
CPM04,National Average  Price,200711,2007M11,12000,Ale - draught bar (1 pint),Euro,3.909
CPM04,National Average  Price,200711,2007M11,12010,Cider - bar (330ml bottle),Euro,4.41
CPM04,National Average  Price,200711,2007M11,12020,Flavoured alcoholic drink - bar (275ml bottle),Euro,5.213
CPM04,National Average  Price,200711,2007M11,12030,Whiskey - bar (single) per 1/2 glass,Euro,3.595
CPM04,National Average  Price,200711,2007M11,12040,Brandy - bar (single) per 1/2 glass,Euro,4.161
CPM04,National Average  Price,200711,2007M11,12050,Vodka - bar (single) per 1/2 glass,Euro,3.655
CPM04,National Average  Price,200711,2007M11,12070,Wine - bar (187 ml bottle),Euro,4.692
CPM04,National Average  Price,200711,2007M11,12080,Filtered cigarettes per 20 pk.,Euro,7.016
CPM04,National Average  Price,200711,2007M11,30300,Cinema fee,Euro,8.556
CPM04,National Average  Price,200711,2007M11,30310,Nightclubs fee,Euro,9.905
CPM04,National Average  Price,200711,2007M11,30320,Gent's haircut - dry cut fee,Euro,12.76
CPM04,National Average  Price,200711,2007M11,30330,"Gent's haircut - wash, cut and blow dry fee",Euro,20.823
CPM04,National Average  Price,200711,2007M11,30350,"Ladies shampoo, cut and blow dry fee",Euro,38.062
CPM04,National Average  Price,200711,2007M11,30440,Petrol - unleaded per ltr.,Euro,1.194
CPM04,National Average  Price,200711,2007M11,30450,Diesel per ltr.,Euro,1.182
CPM04,National Average  Price,200711,2007M11,80000,Fillet/half leg pork per kg.,Euro,
CPM04,National Average  Price,200711,2007M11,80001,"1 litre, low fat milk per ltr.",Euro,
CPM04,National Average  Price,200711,2007M11,80002,Large (size 2) eggs per dozen,Euro,
CPM04,National Average  Price,200711,2007M11,80003,Medium (size 3) eggs per dozen,Euro,
CPM04,National Average  Price,200711,2007M11,80004,"White, plain flour per 2 kgs.",Euro,
CPM04,National Average  Price,200711,2007M11,80005,Fine quality wine - take home (75cl bottle),Euro,
CPM04,National Average  Price,200712,2007M12,10010,Round steak per kg.,Euro,9.571
CPM04,National Average  Price,200712,2007M12,10020,Sirloin steak per kg.,Euro,13.47
CPM04,National Average  Price,200712,2007M12,10030,Striploin steak per kg.,Euro,20.201
CPM04,National Average  Price,200712,2007M12,10040,Roast beef topside/rib per kg.,Euro,9.615
CPM04,National Average  Price,200712,2007M12,10050,Sliced/diced beef pieces per kg.,Euro,8.625
CPM04,National Average  Price,200712,2007M12,10070,Lamb whole leg per kg.,Euro,10.87
CPM04,National Average  Price,200712,2007M12,10080,Lamb loin chops per kg.,Euro,16.621
CPM04,National Average  Price,200712,2007M12,10090,Lamb gigot chops per kg.,Euro,10.491
CPM04,National Average  Price,200712,2007M12,10100,Lamb pieces incl neck per kg.,Euro,9.764
CPM04,National Average  Price,200712,2007M12,10110,Lambs liver per kg.,Euro,5.445
CPM04,National Average  Price,200712,2007M12,10120,Roast loin of pork per kg.,Euro,8.696
CPM04,National Average  Price,200712,2007M12,10130,Pork loin chops per kg.,Euro,8.916
CPM04,National Average  Price,200712,2007M12,10140,Pork steak per kg.,Euro,11.795
CPM04,National Average  Price,200712,2007M12,10150,Best back rashers per kg.,Euro,11.259
CPM04,National Average  Price,200712,2007M12,10160,Ham fillet per kg.,Euro,7.877
CPM04,National Average  Price,200712,2007M12,10170,Collar bacon per kg.,Euro,5.879
CPM04,National Average  Price,200712,2007M12,10180,Uncooked chicken medium sized 1600g,Euro,6.466
CPM04,National Average  Price,200712,2007M12,10230,Cooked ham per kg.,Euro,17.651
CPM04,National Average  Price,200712,2007M12,10250,Pork sausages per kg.,Euro,5.675
CPM04,National Average  Price,200712,2007M12,10270,Fillet of whiting per kg.,Euro,9.618
CPM04,National Average  Price,200712,2007M12,10280,Cod fillets per kg.,Euro,19.791
CPM04,National Average  Price,200712,2007M12,10290,Salmon steak per kg.,Euro,16.862
CPM04,National Average  Price,200712,2007M12,10300,Fillet of plaice per kg.,Euro,18.346
CPM04,National Average  Price,200712,2007M12,10330,Smoked salmon per kg.,Euro,27.107
CPM04,National Average  Price,200712,2007M12,10450,Tomatoes tinned per 400g,Euro,0.775
CPM04,National Average  Price,200712,2007M12,10470,Potatoes 2.5 kg.,Euro,3.879
CPM04,National Average  Price,200712,2007M12,10480,Potatoes 10 kg.,Euro,7.244
CPM04,National Average  Price,200712,2007M12,10490,Tomatoes per kg.,Euro,2.844
CPM04,National Average  Price,200712,2007M12,10500,Onions per kg.,Euro,1.496
CPM04,National Average  Price,200712,2007M12,10520,Broccoli per kg.,Euro,4.599
CPM04,National Average  Price,200712,2007M12,10540,Carrots per kg.,Euro,1.315
CPM04,National Average  Price,200712,2007M12,10550,Mushrooms per kg.,Euro,4.625
CPM04,National Average  Price,200712,2007M12,10640,Grapes per kg.,Euro,6.914
CPM04,National Average  Price,200712,2007M12,10650,Bananas per kg.,Euro,1.442
